Image,Bruit,Taux d'erreur moyen (%),Ã‰cart-type (%)
./images_BW/alfa2.bmp,"m1=1, sig1=1, m2=4, sig2=1",14.069839477539062,0.1223520261195997
./images_BW/alfa2.bmp,"m1=1, sig1=1, m2=2, sig2=1",25.828094482421875,0.057782880502702416
./images_BW/alfa2.bmp,"m1=1, sig1=1, m2=1, sig2=9",5.9958648681640625,0.08733530910314329
./images_BW/beee2.bmp,"m1=1, sig1=1, m2=4, sig2=1",16.16217041015625,0.12057029736381025
./images_BW/beee2.bmp,"m1=1, sig1=1, m2=2, sig2=1",30.052536010742188,0.0643703387798531
./images_BW/beee2.bmp,"m1=1, sig1=1, m2=1, sig2=9",7.0219573974609375,0.08657156911183585
./images_BW/cible2.bmp,"m1=1, sig1=1, m2=4, sig2=1",16.822738647460938,0.11332923082678402
./images_BW/cible2.bmp,"m1=1, sig1=1, m2=2, sig2=1",31.397567749023438,0.060484228872947
./images_BW/cible2.bmp,"m1=1, sig1=1, m2=1, sig2=9",7.348175048828125,0.09416626367422957
